Id,Gender,MasterCategory,SubCategory,ArticleType,BaseColor,Season,Year,Usage,ProductDisplayName,Column1,Column2
37884,Unisex,Accessories,Socks,Socks,Black,Summer,2016,Casual,Happy Socks Unisex Black Socks,,
36358,Men,Accessories,Ties,Ties,Red,Summer,2012,Formal,Reid & Taylor Men Red Tie,,
14834,Men,Accessories,Belts,Belts,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Belts,,
19717,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,United Colors of Benetton Men Check Blue Shirt,,
27018,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans,,
48989,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring,,
8724,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Indigo Nation Men Checks Red Shirts,,
8516,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Nike Unisex Ultimatum Max Black Backpacks,,
57539,Men,Accessories,Belts,Belts,Olive,Summer,2010,Casual,Flying Machine Men Olive Belt,,
58911,Men,Accessories,Ties,Ties,Grey,Summer,2012,Casual,Hakashi Men Grey Silk Tie,,
27212,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Doodle Kids Boy Striped Blue Shirt,,
7102,Unisex,Accessories,Bags,Backpacks,Orange,Winter,2015,Casual,Wildcraft Unisex Orange & Grey Backpack,,
43565,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,Puma Unisex Black Echo Backpack,,
27020,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Jealous 21 Women Navy Blue Jeans,,
36360,Men,Accessories,Ties,Ties,Gold,Summer,2012,Formal,Reid & Taylor Men Gold Tie,,
10490,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Flying Machine Men HS Blue Shirts,,
13671,Unisex,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Levis Kids Blue Solid Jean,,
35181,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2015,Casual,Wildcraft Unisex Blue Backpack,,
16303,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Peter England Men Check Navy Blue Shirt,,
14666,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Basics Men Red Slim Fit Checked Shirt,,
51430,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Myntra Men Navy Blue & Orange Check Shirt,,
53367,Unisex,Accessories,Bags,Backpacks,Pink,Summer,2012,Casual,Puma Unisex Pink Backpack,,
21575,Men,Accessories,Socks,Socks,Multi,Winter,2015,Casual,Lino Perros Men Pack of Five Striped Socks,,
32162,Women,Accessories,Socks,Socks,Black,Summer,2017,Casual,Playboy Women Playmate Black Ankle Socks,,
51602,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012,Casual,Wrangler Women Blue Molly Jeans,,
44586,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017,Casual,Lee Men Tino Blue Jeans,,
49299,Women,Accessories,Socks,Socks,Beige,Summer,2016,Casual,Arrow Women Pack Of 5 Socks,,
51266,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Parx Men Black Belt,,
26106,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Striped Purple Shirt,,
12333,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Ep Jeans Blue Jeans,,
16793,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Highlander Men Check Blue Shirt,,
48945,Men,Accessories,Jewellery,Ring,Steel,Summer,2013,Casual,Revv Men Steel Ring,,
36394,Men,Accessories,Socks,Socks,Blue,Summer,2016,Casual,Reid & Taylor Men Reid & Taylor Blue Socks,,
39773,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Peter England Men Navy Blue Casual Shirt,,
11119,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Indigo Nation Men Solid White Shirts,,
33249,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,Arrow Men Blue Striped Shirt,,
8723,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Indigo Nation Men Striped Yellow Shirt,,
58320,Men,Accessories,Socks,Socks,White,Summer,2016,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,,
14833,Men,Accessories,Belts,Belts,Brown,Summer,2011,Casual,United Colors of Benetton Men Solid Brown Belts,,
25748,Men,Accessories,Belts,Belts,Brown,Winter,2015,Casual,Lino Perros Men Leather Brown Belt,,
37883,Unisex,Accessories,Socks,Socks,Multi,Summer,2016,Casual,Happy Socks Unisex Multi Color Socks,,
15915,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Formal,Black Coffee Men Check Purple Slim Fit Shirt,,
51857,Men,Apparel,Topwear,Shirts,Beige,Summer,2012,Casual,Highlander Men  Blue & Beige Check  Shirt,,
9261,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Formal,Mark Taylor Men Red Striped Shirt,,
8181,Men,Apparel,Topwear,Shirts,Purple,Summer,2011,Casual,Locomotive Men Check Ladislav Purple Shirts,,
48374,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,French Connection Men Purple & Black Striped Shirt,,
51259,Men,Accessories,Belts,Belts,Black,Summer,2012,Formal,Park Avenue Men Black Belt,,
40925,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Gini and Jony Boys Comics Blue Jeans,,
57992,Women,Apparel,Topwear,Shirts,Purple,Fall,2012,Casual,Latin Quarters Women Purple Shirt,,
37877,Unisex,Accessories,Socks,Socks,Cream,Summer,2016,Casual,Happy Socks Unisex Cream Socks,,
9437,Unisex,Accessories,Bags,Backpacks,Black,Fall,2012,Casual,Nike Unisex Brasilia 5 Me Black Backpacks,,
21778,Men,Accessories,Belts,Belts,Brown,Fall,2011,Casual,Fossil Men Maxim Brown Belt,,
10803,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Wrangler Men Dodge Broad Accent Check White Shirts,,
53358,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Puma Men Black Twinkle Belt,,
9605,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Scullers Men Scul Green White Shirts,,
34098,Boys,Apparel,Topwear,Shirts,Multi,Summer,2012,Casual,Doodle Boys Check Multi Coloured Shirt,,
36732,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Liana Blue Jeans,,
33240,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Arrow Men Blue Striped Shirt,,
32392,Women,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,Arrow Woman Grey Shirt,,
41660,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Mark Taylor Men Blue Striped Shirt,,
11110,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Indigo Nation Men Check White Shirts,,
16335,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Formal,Peter England Men Stripes Navy Blue Shirt,,
26792,Men,Apparel,Topwear,Shirts,Blue,Summer,2013,Formal,Arrow Men Blue Striped Slim Fit Shirt,,
43305,Women,Apparel,Topwear,Shirts,Pink,Summer,2012,Casual,United Colors of Benetton Women Pink Shirt,,
8940,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Indigo Nation Men Reversible Bling Red Shirts,,
4583,Unisex,Accessories,Bags,Backpacks,Grey,Winter,2015,Casual,Wildcraft Unisex Grey Backpack,,
36356,Men,Accessories,Ties,Ties,Yellow,Summer,2012,Formal,Reid & Taylor Men Yellow Patterned Tie,,
27016,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans,,
19719,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,United Colors of Benetton Men Stripes Grey Shirt,,
8188,Men,Apparel,Topwear,Shirts,Purple,Summer,2011,Casual,Locomotive Men Solid Poplin Laidley Purple Shirts,,
6012,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual,Highlander Men White Casual Checked Slim Fit Shirt,,
56849,Men,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012,Casual,John Players Men Navy Regular Fit Jeans,,
9268,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Scullers Men White Check Shirt,,
12305,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Formal,Genesis Men Check Navy Blue Shirts,,
29178,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,United Colors of Benetton Women Washed Blue Jeans,,
51406,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012,Casual,Myntra Men Yellow Striped Shirt,,
54346,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,Levis Men 3 Pair Of Socks,,
59459,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual,Lucera Silver Ring,,
50947,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Womens Blue Jeggings,,
19726,Women,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,United Colors of Benetton Women Solid Black Shirt,,
49056,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring,,
27815,Men,Accessories,Belts,Belts,Brown,Summer,2013,Casual,Bulchee Men Brown And Black Reversible Belt,,
36369,Men,Accessories,Ties,Ties,Blue,Summer,2012,Formal,Reid & Taylor Men Blue Tie,,
58316,Men,Accessories,Socks,Socks,White,Summer,2016,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,,
14039,Men,Apparel,Topwear,Shirts,Green,Winter,2016,Casual,Flying Machine Men Check Green Shirts,,
41009,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Gini and Jony Girls Woven Navy Blue Jeans,,
58918,Men,Accessories,Ties,Ties,Red,Summer,2012,Casual,Hakashi Men Red & Black Silk Tie,,
44923,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jack & Jones Men Blue Jeans,,
35188,Women,Accessories,Bags,Backpacks,Pink,Spring,2013,Casual,Wildcraft Women Pink Backpack,,
24832,Unisex,Accessories,Bags,Backpacks,Blue,Winter,2015,Casual,Wildcraft Unisex Blue & Black Backpack,,
59466,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual,Lucera Silver Ring,,
19184,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,United Colors Of Benetton Men Red Check Shirt,,
29711,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Check Blue Shirt,,
9633,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Indigo Nation Men Price catch Blue White Shirts,,
9257,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Mark Taylor Men Blue Striped Shirt,,
31984,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,ADIDAS Unisex Black Backpack,,
15923,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011,Casual,ADIDAS Unisex ADP1810 Black Backpack,,
24658,Men,Accessories,Socks,Socks,Pink,Fall,2011,Casual,ADIDAS Originals Men Pink Casual Socks,,
21118,Men,Apparel,Topwear,Shirts,Olive,Fall,2011,Casual,s.Oliver Men Check Olive Shirt,,
18432,Unisex,Accessories,Bags,Backpacks,Pink,Fall,2011,Casual,Vital Gear Unisex Pink Daypack Backpack,,
9065,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Mark Taylor Men Blue Striped Shirt,,
49290,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,Arrow Men Black Pack of 5 Plating Design Socks,,
9439,Unisex,Accessories,Bags,Backpacks,Blue,Spring,2013,Casual,Nike Unisex Brasilia 5 Me Blue Backpacks,,
54341,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,Levis Men Pack of 3 Socks,,
13486,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual,United Colors of Benetton Men Stripes White Shirts,,
24204,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Deni Yo Men Skinny Fit Blue Jeans,,
51401,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Myntra Men Blue and Yellow Check Shirt,,
24660,Men,Accessories,Socks,Socks,Pink,Fall,2011,Casual,ADIDAS Originals Men Pink Casual Socks,,
6015,Men,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,Highlander Men Small Black Checked Shirt,,
51257,Men,Accessories,Belts,Belts,Black,Spring,2013,Formal,Park Avenue Men Black & Brown Reversible Belt,,
37879,Unisex,Accessories,Socks,Socks,Black,Summer,2016,Casual,Happy Socks Unisex Black Socks,,
4584,Unisex,Accessories,Bags,Backpacks,Red,Winter,2015,Casual,Wildcraft Unisex Red Backpack,,
36351,Men,Accessories,Ties,Ties,Blue,Summer,2012,Formal,Reid & Taylor Men Blue Tie,,
25746,Men,Accessories,Belts,Belts,Black,Winter,2015,Casual,Lino Perros Men Leather Black Belt,,
43554,Women,Accessories,Socks,Socks,Cream,Summer,2012,Casual,Puma Women Cream Socks,,
48980,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring,,
26795,Men,Apparel,Topwear,Shirts,Blue,Summer,2013,Formal,Arrow Men Blue Shirt,,
25110,Women,Accessories,Belts,Belts,Olive,Winter,2015,Casual,Lino Perros Women Olive Belts,,
21782,Men,Accessories,Belts,Belts,Brown,Fall,2011,Casual,Fossil Men Edsel Brown Belt,,
33247,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,Arrow Men Grey Check Shirt,,
11117,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Formal,Indigo Nation Men Solid Grey Shirts,,
32395,Women,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,Arrow Woman Grey Shirt,,
2217,Women,Accessories,Socks,Socks,Pink,Fall,2010,Sports,ADIDAS Women Pink Socks,,
16332,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Formal,Peter England Men Stripes Red Shirt,,
44588,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Scullers Men White & Navy Blue Check Shirt,,
9062,Men,Apparel,Topwear,Shirts,Pink,Fall,2011,Formal,Mark Taylor Men Pink Striped Shirt,,
9250,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Formal,Mark Taylor Men Red Striped Shirt,,
1801,Women,Accessories,Bags,Backpacks,Pink,Summer,2011,Sports,Quechua Women 10L Pink Bag,,
15924,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011,Casual,ADIDAS Unisex Ecb Black Backpack,,
12759,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans,,
35947,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Flying Machine Men White Shirt,,
9634,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Indigo Nation Men Price catch Black White Shirts,,
59461,Women,Accessories,Jewellery,Ring,Silver,Summer,2013,Casual,Lucera Silver Ring,,
19183,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,United Colors of Benetton Men Check Grey Shirt,,
2228,Men,Accessories,Socks,Socks,Black,Fall,2010,Sports,ADIDAS Men Black Socks,,
15588,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Spykar Men Striped Blue Shirt,,
33278,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Gini and Jony Boys Washed Blue Jeans,,
14668,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Basics Men White Slim Fit Checked Shirt,,
44924,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jack & Jones Men Blue Jeans,,
19177,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,United Colors Of Benetton Men Navy Blue Shirt,,
8376,Men,Accessories,Bags,Backpacks,Black,Winter,2016,Casual,Fastrack Men Black Backpack,,
19721,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,United Colors Of Benetton Men Grey Shirt,,
27812,Men,Accessories,Belts,Belts,Black,Summer,2013,Casual,Bulchee Men Black & Brown Reversible Belt,,
58311,Men,Accessories,Socks,Socks,Black,Summer,2016,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,,
41851,Men,Accessories,Socks,Socks,Black,Winter,2015,Casual,Genesis Men Pack of 3 Socks,,
25528,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Wrangler Women Salena Navy Blue Check Shirt,,
16538,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Basics Men White Slim Fit Checked Shirt,,
27871,Women,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Scullers For Her Striped White Shirt,,
9491,Unisex,Accessories,Bags,Backpacks,Red,Fall,2011,Casual,Puma Unisex Deck Red Backpacks,,
9657,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Indigo Nation Men Reversible Bling Red Shirts,,
4974,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011,Casual,Gini and Jony Boy's Kangaroo Yellow Infant Kidswear,,
9465,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,John Miller Men White Self Structure Shirts,,
49690,Men,Accessories,Ties,Ties,Blue,Summer,2012,Formal,Park Avenue Blue Tie,,
12950,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Basics Men White Slim Fit Checked Shirt,,
13882,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Scullers Men Check Purple Shirts,,
9233,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Mark Taylor Men Blue Striped Shirt,,
48114,Women,Accessories,Belts,Belts,Multi,Summer,2012,Casual,Fossil Women Multi Coloured Quilted Squares Belt,,
26957,Women,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,Jealous 21 Women Purple Shirt,,
27885,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Scullers For Her Blue Shirt,,
48928,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring,,
15947,Men,Accessories,Ties,Ties,Maroon,Fall,2011,Formal,Turtle Men Stripes Maroon Ties,,
32759,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,Indigo Nation Men Striped Purple Shirt,,
13411,Men,Apparel,Topwear,Shirts,Pink,Summer,2011,Casual,United Colors of Benetton Men Stripes Pink Shirts,,
19917,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015,Casual,Wildcraft Unisex Black Backpack,,
22356,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,John Players Men Solid White Shirt,,
20401,Women,Accessories,Belts,Belts,Purple,Winter,2015,Casual,Baggit Women Tickle Taj Purple Belt,,
11346,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013,Casual,Lee Men Blue Zed Fit Jeans,,
37684,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012,Casual,American Tourister Unisex Blue Backpack,,
24293,Men,Accessories,Socks,Socks,Grey,Summer,2016,Casual,Quiksilver Men High Grey Socks,,
19319,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011,Casual,Nike Unisex Casual Grey Backpack,,
16351,Men,Apparel,Topwear,Shirts,Cream,Fall,2011,Formal,Peter England Men Stripes Cream Shirt,,
36332,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,Playboy Men Black and White Socks,,
12395,Men,Accessories,Socks,Socks,Blue,Summer,2016,Formal,Reid & Taylor Men Solid Blue Socks,,
46879,Men,Accessories,Socks,Socks,Green,Summer,2012,Casual,Lino Perros Men Pack of 2 Socks,,
13247,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Palm Tree Kids Boy Washed Blue Jeans,,
28806,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Casual,Denizen Men Check Black Shirt,,
34465,Unisex,Accessories,Bags,Backpacks,Black,Summer,2010,Casual,ADIDAS Unisex Black BP Tone Backpack,,
8118,Men,Accessories,Belts,Belts,Brown,Winter,2016,Casual,Fastrack Men Khaki Canvas Brown Belts,,
16507,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Locomotive Men Washed Blue Jeans,,
8924,Men,Accessories,Belts,Belts,Black,Winter,2015,Casual,Puma Men Cat  Black Belt,,
50312,Men,Accessories,Ties,Ties,Lavender,Summer,2012,Formal,Park Avenue Men Lavender Tie,,
13849,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Indigo Nation Men Check White Shirts,,
20065,Women,Accessories,Belts,Belts,Black,Fall,2011,Casual,United Colors of Benetton Women Solid Black Belt,,
33472,Women,Accessories,Belts,Belts,Bronze,Summer,2012,Casual,Baggit Women Chapati Jassy Bronze Belt,,
59891,Women,Apparel,Topwear,Shirts,Multi,Fall,2012,Casual,Femella Women Multi Coloured Shirt,,
11722,Men,Apparel,Topwear,Shirts,Red,Summer,2011,Casual,Lee Men Check Red Shirts,,
15144,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Arrow Sport Men Self-Stripes White Shirts,,
32766,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,John Miller Men Striped White Shirt,,
12361,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Reid & Taylor Men Solid Blue Shirts,,
47163,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Peter England Men Black Belt,,
26366,Women,Apparel,Topwear,Shirts,Pink,Summer,2012,Formal,Arrow Woman Pink Shirt,,
8588,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Scullers Men Scul Blue Shirts,,
18831,Men,Accessories,Belts,Belts,Brown,Summer,2011,Formal,Peter England Men Formal Brown Belt,,
36590,Men,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,Provogue Men Eternity Red Shirt,,
24267,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Quiksilver Men Blue Check Shirt,,
29578,Unisex,Accessories,Bags,Backpacks,Green,Summer,2012,Casual,ADIDAS Unisex Boston Celtics Green Backpack,,
48113,Women,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Fossil Women Brown Belt,,
27882,Women,Apparel,Topwear,Shirts,Olive,Summer,2012,Casual,Scullers For Her Olive Shirt,,
14892,Women,Accessories,Bags,Backpacks,Blue,Summer,2011,Casual,United Colors of Benetton Women Solid Blue Backpacks,,
15940,Men,Accessories,Belts,Belts,Brown,Fall,2011,Casual,Turtle Men Leather Brown Belts,,
29316,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012,Casual,ADIDAS Unisex Power Blue Backpack,,
13885,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Check Black Shirts,,
9462,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,John Miller Men White Check Shirt,,
16993,Women,Accessories,Belts,Belts,Silver,Summer,2011,Casual,Puma Women Dizzy  Silver Belt,,
49697,Men,Accessories,Ties,Ties,Red,Summer,2012,Casual,Park Avenue Men Red Tie,,
18809,Men,Accessories,Belts,Belts,Olive,Summer,2011,Casual,Peter England Men Casual Olive Belt,,
29772,Men,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,Wrangler Men Red Striped Casual Shirt,,
9650,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Indigo Nation Men Club Satin Purple Shirt,,
8782,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Indigo Nation Men Bling PC Purple Shirts,,
28492,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Urban Yoga Men Blue Shirt,,
6618,Men,Apparel,Topwear,Shirts,Purple,Summer,2011,Casual,Spykar Men Purple and white Check Shirt,,
4973,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011,Casual,Gini and Jony Boy's Kangaroo Yellow Kidswear,,
9496,Unisex,Accessories,Bags,Backpacks,Green,Fall,2011,Casual,Puma Unisex Traction Green Backpacks,,
8776,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Indigo Nation Men Check Me Out Green Shirts,,
34039,Boys,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,Palm Tree Boys Check Red Shirt,,
39726,Women,Apparel,Topwear,Shirts,White,Summer,2012,Formal,Arrow Woman White Shirt,,
8312,Men,Accessories,Bags,Backpacks,Black,Winter,2016,Casual,Fastrack Men Black & Orange Backpack,,
49035,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring,,
27876,Women,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Scullers For Her Printed White Shirt,,
58147,Men,Accessories,Socks,Socks,White,Spring,2014,Sports,PUMA Men Set of 3 White Above Ankle-Length Socks,,
8120,Men,Accessories,Belts,Belts,Black,Winter,2016,Casual,Fastrack Men Black Belt,,
